snapshot_month,account_id,region,segment,plan_tier,contract_type,seats,active_users,monthly_recurring_revenue_usd,product_usage_hours,support_tickets,outage_minutes,nps_score,churn_risk_score,churned
2025-06-01,ACC_00243,EMEA,Enterprise,growth,monthly,57,42,2243.86,584.57,,5.67,32.1,0.259,0
2025-01-01,ACC_00244,EMEA,SMB,growth,monthly,15,10,615.27,152.31,1.0,22.57,,0.3799,0
2025-02-01,ACC_00244,EMEA,SMB,growth,monthly,13,7,555.56,94.04,1.0,8.43,41.0,0.2399,0
2025-03-01,ACC_00244,EMEA,SMB,growth,monthly,8,6,296.92,51.01,0.0,9.36,30.6,0.2737,0
2025-04-01,ACC_00244,EMEA,SMB,growth,monthly,10,9,410.94,119.69,1.0,10.23,20.8,0.3185,0
2025-05-01,ACC_00244,EMEA,SMB,growth,monthly,12,7,488.4,142.0,1.0,25.99,-1.4,0.3837,0
2025-06-01,ACC_00244,EMEA,SMB,growth,monthly,10,7,430.11,117.42,0.0,5.91,29.9,0.241,0
2025-01-01,ACC_00245,EMEA,SMB,starter,monthly,13,7,214.74,119.92,2.0,59.8,12.4,0.4838,0
2025-02-01,ACC_00245,EMEA,SMB,starter,monthly,20,9,360.95,108.0,2.0,42.61,5.8,0.4842,0
2025-03-01,ACC_00245,EMEA,SMB,starter,monthly,17,14,301.47,136.36,0.0,13.71,43.2,0.3076,0
2025-04-01,ACC_00245,EMEA,SMB,starter,monthly,17,10,293.3,214.82,2.0,17.68,,0.3874,0
2025-05-01,ACC_00245,EMEA,SMB,starter,monthly,20,13,320.55,341.71,4.0,14.91,27.7,0.4131,0
2025-06-01,ACC_00245,EMEA,SMB,starter,monthly,19,13,325.26,256.38,3.0,11.93,,0.4684,0
2025-01-01,ACC_00246,APAC,MidMarket,growth,monthly,24,17,1075.73,202.15,2.0,34.5,21.6,0.3469,0
2025-02-01,ACC_00246,APAC,MidMarket,growth,monthly,25,8,942.38,124.23,4.0,10.24,19.5,0.4219,0
2025-03-01,ACC_00246,APAC,MidMarket,growth,monthly,22,17,804.33,153.22,2.0,86.73,28.9,0.4782,0
2025-04-01,ACC_00246,APAC,MidMarket,growth,monthly,21,9,823.66,231.96,1.0,24.65,27.0,0.2303,0
2025-05-01,ACC_00246,APAC,MidMarket,growth,monthly,28,15,1007.24,244.52,1.0,7.91,65.6,0.2892,0
2025-06-01,ACC_00246,APAC,MidMarket,growth,monthly,24,16,874.58,232.54,3.0,13.82,10.2,0.3796,0
2025-01-01,ACC_00247,APAC,SMB,pro,annual,15,7,1311.46,88.33,0.0,5.52,59.3,0.01,0
2025-02-01,ACC_00247,APAC,SMB,pro,annual,17,10,1407.17,228.84,0.0,6.88,53.0,0.0286,0
2025-03-01,ACC_00247,APAC,SMB,pro,annual,15,7,1217.85,71.66,3.0,10.02,45.1,0.1265,0
2025-04-01,ACC_00247,APAC,SMB,pro,annual,14,9,1216.37,101.44,2.0,14.69,54.7,0.0577,0
2025-05-01,ACC_00247,APAC,SMB,pro,annual,18,13,1726.52,189.62,1.0,4.89,,0.0369,0
2025-06-01,ACC_00247,APAC,SMB,pro,annual,15,10,1264.21,73.14,1.0,28.39,53.3,0.072,0
2025-01-01,ACC_00248,NorthAmerica,MidMarket,growth,monthly,40,23,1759.45,328.2,1.0,47.6,14.4,0.3829,1
2025-02-01,ACC_00248,NorthAmerica,MidMarket,growth,monthly,39,16,1650.8,388.96,1.0,12.47,33.3,0.302,0
2025-03-01,ACC_00248,NorthAmerica,MidMarket,growth,monthly,42,20,1997.3,278.32,0.0,7.16,24.8,0.1965,0
2025-04-01,ACC_00248,NorthAmerica,MidMarket,growth,monthly,45,32,1907.92,503.7,,22.41,35.3,0.3528,0
2025-05-01,ACC_00248,NorthAmerica,MidMarket,growth,monthly,42,28,1842.42,378.27,4.0,8.89,,0.3373,0
2025-06-01,ACC_00248,NorthAmerica,MidMarket,growth,monthly,41,30,1474.94,205.47,2.0,4.3,32.3,0.3205,0
2025-01-01,ACC_00249,LATAM,Enterprise,growth,annual,51,37,2148.31,578.27,1.0,21.56,42.8,0.0877,0
2025-02-01,ACC_00249,LATAM,Enterprise,growth,annual,46,31,2153.72,636.78,1.0,29.95,,0.0924,0
2025-03-01,ACC_00249,LATAM,Enterprise,growth,annual,51,32,2501.37,360.6,1.0,29.85,69.8,0.0328,1
2025-04-01,ACC_00249,LATAM,Enterprise,growth,annual,55,42,2551.78,565.18,2.0,22.86,50.2,0.0245,0
2025-05-01,ACC_00249,LATAM,Enterprise,growth,annual,53,30,2647.07,340.46,1.0,9.39,,0.01,0
2025-06-01,ACC_00249,LATAM,Enterprise,growth,annual,54,32,2172.95,317.98,0.0,18.55,58.1,0.0432,0
2025-01-01,ACC_00250,NorthAmerica,SMB,pro,annual,13,9,1204.63,117.97,0.0,1.57,63.8,0.01,0
2025-02-01,ACC_00250,NorthAmerica,SMB,pro,annual,15,7,1283.14,102.95,0.0,22.53,55.8,0.01,0
2025-03-01,ACC_00250,NorthAmerica,SMB,pro,annual,15,9,1256.84,233.82,0.0,18.86,71.1,0.01,0
2025-04-01,ACC_00250,NorthAmerica,SMB,pro,annual,16,14,1515.15,269.87,1.0,21.24,56.5,0.0492,0
2025-05-01,ACC_00250,NorthAmerica,SMB,pro,annual,12,9,883.45,171.75,0.0,25.68,32.4,0.0122,0
2025-06-01,ACC_00250,NorthAmerica,SMB,pro,annual,17,11,1411.79,150.8,1.0,10.23,21.1,0.0606,0
2025-01-01,ACC_00251,NorthAmerica,Enterprise,enterprise,annual,103,63,13930.93,,1.0,1.99,74.1,0.01,0
2025-02-01,ACC_00251,NorthAmerica,Enterprise,enterprise,annual,95,53,12140.86,629.41,0.0,4.26,53.4,0.0542,0
2025-03-01,ACC_00251,NorthAmerica,Enterprise,error,annual,102,76,14803.24,,0.0,5.37,67.7,0.01,0
2025-04-01,ACC_00251,NorthAmerica,Enterprise,enterprise,annual,92,74,11385.73,1119.64,1.0,7.92,41.3,0.01,0
2025-05-01,ACC_00251,NorthAmerica,Enterprise,enterprise,annual,101,64,15017.54,706.46,1.0,11.62,67.4,0.01,0
2025-06-01,ACC_00251,NorthAmerica,Enterprise,enterprise,annual,89,63,12080.1,1085.38,2.0,15.47,70.5,0.1684,0
2025-01-01,ACC_00252,APAC,SMB,pro,monthly,6,6,518.08,52.58,1.0,13.77,,0.3512,0
2025-02-01,ACC_00252,APAC,SMB,pro,monthly,10,7,892.34,91.75,2.0,9.28,,0.2963,0
2025-03-01,ACC_00252,APAC,SMB,pro,monthly,10,9,732.88,139.62,2.0,4.87,23.4,0.2965,0
2025-04-01,ACC_00252,APAC,SMB,pro,monthly,8,6,694.18,170.96,2.0,9.71,33.3,0.3147,0
2025-05-01,ACC_00252,APAC,SMB,pro,monthly,5,5,450.87,79.68,1.0,27.18,29.0,0.3408,0
2025-06-01,ACC_00252,APAC,SMB,pro,monthly,5,2,350.54,22.87,1.0,5.55,35.7,0.2778,0
2025-01-01,ACC_00253,APAC,SMB,growth,annual,10,4,435.99,76.83,0.0,5.2,87.0,0.01,0
2025-02-01,ACC_00253,APAC,SMB,growth,annual,12,8,486.93,102.99,,23.43,,0.0806,0
2025-03-01,ACC_00253,APAC,SMB,growth,annual,10,8,379.41,131.77,1.0,2.61,58.1,0.0925,0
2025-04-01,ACC_00253,APAC,SMB,growth,annual,11,9,421.03,118.04,0.0,5.36,44.3,0.01,0
2025-05-01,ACC_00253,APAC,SMB,error,annual,9,4,376.4,53.46,1.0,11.63,7.4,0.0733,0
2025-06-01,ACC_00253,APAC,SMB,growth,annual,12,7,488.57,137.15,3.0,23.17,50.4,0.0426,0
2025-01-01,ACC_00254,EMEA,MidMarket,growth,monthly,39,16,1736.08,92.63,0.0,3.91,-0.2,0.2809,1
2025-02-01,ACC_00254,EMEA,MidMarket,growth,monthly,39,28,1528.48,404.27,4.0,19.94,21.2,0.3698,0
2025-03-01,ACC_00254,EMEA,MidMarket,growth,monthly,38,26,1620.35,285.32,2.0,5.2,37.9,0.2317,0
2025-04-01,ACC_00254,EMEA,MidMarket,growth,monthly,37,18,1776.91,333.78,1.0,29.33,,0.3037,0
2025-05-01,ACC_00254,EMEA,MidMarket,growth,monthly,37,25,1572.36,328.56,3.0,21.49,22.3,0.4026,0
2025-06-01,ACC_00254,EMEA,MidMarket,growth,monthly,38,18,1636.34,320.26,2.0,15.08,2.9,0.3618,0
2025-01-01,ACC_00255,EMEA,SMB,pro,annual,8,7,644.48,88.97,0.0,8.41,47.2,0.01,0
2025-02-01,ACC_00255,EMEA,SMB,pro,annual,9,5,843.83,135.9,3.0,14.12,,0.1538,0
2025-03-01,ACC_00255,EMEA,SMB,pro,annual,11,8,954.21,83.61,0.0,21.53,37.7,0.085,0
2025-04-01,ACC_00255,EMEA,SMB,pro,annual,8,6,706.38,,0.0,37.12,47.2,0.0741,0
2025-05-01,ACC_00255,EMEA,SMB,pro,annual,7,5,616.59,105.54,0.0,6.65,,0.01,0
2025-06-01,ACC_00255,EMEA,SMB,pro,annual,7,4,516.75,85.85,0.0,1.16,31.5,0.01,0
2025-01-01,ACC_00256,NorthAmerica,MidMarket,growth,annual,27,19,1091.65,244.51,1.0,2.97,,0.109,0
2025-02-01,ACC_00256,NorthAmerica,MidMarket,growth,annual,20,19,878.94,347.26,0.0,11.08,,0.0769,0
2025-03-01,ACC_00256,NorthAmerica,MidMarket,growth,annual,23,19,934.96,348.57,1.0,16.35,,0.0523,0
2025-04-01,ACC_00256,NorthAmerica,MidMarket,growth,annual,24,22,1049.89,309.74,2.0,21.99,36.5,0.0562,0
2025-05-01,ACC_00256,NorthAmerica,MidMarket,growth,annual,23,19,1001.29,330.83,0.0,2.72,,0.01,0
2025-06-01,ACC_00256,NorthAmerica,MidMarket,growth,annual,26,21,994.76,492.76,3.0,15.0,,0.01,0
2025-01-01,ACC_00257,NorthAmerica,Enterprise,growth,annual,99,65,3959.16,733.87,0.0,9.37,,0.0935,0
2025-02-01,ACC_00257,NorthAmerica,Enterprise,growth,annual,103,56,4795.37,774.52,1.0,13.07,44.3,0.057,0
2025-03-01,ACC_00257,NorthAmerica,Enterprise,growth,annual,99,64,4382.62,1034.98,1.0,2.67,60.2,0.0572,0
2025-04-01,ACC_00257,NorthAmerica,Enterprise,growth,annual,98,95,4042.26,,1.0,16.14,37.4,0.0659,0
2025-05-01,ACC_00257,NorthAmerica,Enterprise,growth,annual,97,40,3072.38,658.74,0.0,3.84,32.4,0.053,0
2025-06-01,ACC_00257,NorthAmerica,Enterprise,growth,annual,98,58,4313.08,1555.45,2.0,7.44,43.2,0.0305,0
2025-01-01,ACC_00258,APAC,MidMarket,starter,annual,27,18,540.9,267.05,0.0,23.13,27.1,0.1613,0
2025-02-01,ACC_00258,APAC,MidMarket,starter,annual,31,13,559.75,246.47,0.0,7.13,34.8,0.0787,0
2025-03-01,ACC_00258,APAC,MidMarket,starter,annual,24,14,421.78,240.39,0.0,8.62,63.0,0.0963,0
2025-04-01,ACC_00258,APAC,MidMarket,starter,annual,29,15,531.26,265.55,2.0,14.89,,0.1714,0
2025-05-01,ACC_00258,APAC,MidMarket,starter,annual,25,14,402.14,231.48,2.0,3.92,34.2,0.2197,0
2025-06-01,ACC_00258,APAC,MidMarket,starter,annual,28,17,526.23,171.7,2.0,46.35,49.4,0.2056,0
2025-01-01,ACC_00259,NorthAmerica,MidMarket,starter,annual,39,21,650.16,319.24,1.0,7.04,44.1,0.0966,0
2025-02-01,ACC_00259,NorthAmerica,MidMarket,starter,annual,40,24,681.08,436.37,3.0,6.67,43.8,0.1506,0
2025-03-01,ACC_00259,NorthAmerica,MidMarket,starter,annual,43,31,730.21,250.04,3.0,8.94,40.5,0.2244,0
2025-04-01,ACC_00259,NorthAmerica,MidMarket,starter,annual,39,20,703.29,249.72,1.0,7.4,81.8,0.0789,0
2025-05-01,ACC_00259,NorthAmerica,MidMarket,starter,annual,44,38,817.68,275.96,2.0,26.91,53.1,0.1783,0
2025-06-01,ACC_00259,NorthAmerica,MidMarket,starter,annual,38,25,681.76,295.48,1.0,9.26,27.8,0.2169,0
2025-01-01,ACC_00260,NorthAmerica,SMB,enterprise,annual,10,6,1447.68,86.1,2.0,4.85,92.4,0.01,0
2025-02-01,ACC_00260,NorthAmerica,SMB,enterprise,annual,10,8,1423.46,150.45,2.0,5.49,22.4,0.1299,0
2025-03-01,ACC_00260,NorthAmerica,SMB,enterprise,annual,4,2,532.38,29.12,0.0,17.16,44.8,0.048,0
2025-04-01,ACC_00260,NorthAmerica,SMB,enterprise,annual,10,5,1399.55,141.53,1.0,8.99,,0.0524,0
2025-05-01,ACC_00260,NorthAmerica,SMB,enterprise,annual,10,8,1405.03,67.62,2.0,48.37,60.0,0.1629,0
2025-06-01,ACC_00260,NorthAmerica,SMB,enterprise,annual,12,7,1685.25,162.32,2.0,18.94,27.7,0.0384,0
2025-01-01,ACC_00261,LATAM,Enterprise,pro,monthly,56,38,4666.17,532.5,0.0,5.02,24.7,0.2649,0
2025-02-01,ACC_00261,LATAM,Enterprise,pro,monthly,55,42,4245.68,741.94,2.0,41.46,,0.3587,0
2025-03-01,ACC_00261,unknown,Enterprise,pro,monthly,54,36,4352.67,469.91,2.0,29.34,39.4,0.3158,0
2025-04-01,ACC_00261,LATAM,Enterprise,pro,monthly,52,43,4205.82,,0.0,8.17,60.9,0.2387,0
2025-05-01,ACC_00261,LATAM,Enterprise,pro,monthly,49,25,4966.49,509.31,1.0,24.31,32.7,0.3106,0
2025-06-01,ACC_00261,LATAM,Enterprise,pro,monthly,50,24,3598.21,316.48,2.0,14.56,14.9,0.3637,0
2025-01-01,ACC_00262,LATAM,SMB,growth,annual,11,8,439.72,132.04,2.0,5.82,47.1,0.0625,0
2025-02-01,ACC_00262,LATAM,SMB,growth,annual,10,6,418.85,9.65,1.0,23.79,,0.0906,0
2025-03-01,ACC_00262,LATAM,SMB,growth,annual,11,10,514.13,245.02,0.0,11.02,51.5,0.01,0
2025-04-01,ACC_00262,LATAM,SMB,growth,annual,8,6,387.84,50.45,0.0,13.43,54.6,0.0122,0
2025-05-01,ACC_00262,LATAM,SMB,growth,annual,12,2,437.56,12.64,1.0,17.92,,0.0384,0
2025-06-01,ACC_00262,LATAM,SMB,growth,annual,13,12,521.26,118.25,1.0,1.91,62.9,0.0114,0
2025-01-01,ACC_00263,LATAM,MidMarket,growth,annual,31,13,1224.25,162.27,1.0,1.5,54.9,0.01,0
2025-02-01,ACC_00263,LATAM,MidMarket,growth,annual,29,13,1263.78,213.5,0.0,2.67,44.7,0.01,0
2025-03-01,ACC_00263,unknown,MidMarket,growth,annual,31,21,1204.14,258.79,1.0,15.21,22.4,0.0482,0
2025-04-01,ACC_00263,LATAM,MidMarket,growth,annual,29,14,1333.48,89.47,0.0,24.57,47.4,0.0864,0
2025-05-01,ACC_00263,LATAM,MidMarket,growth,annual,32,24,1373.49,357.59,1.0,12.34,55.9,0.0548,0
2025-06-01,ACC_00263,LATAM,MidMarket,growth,annual,31,18,1277.18,234.65,2.0,26.61,43.3,0.0926,0
2025-01-01,ACC_00264,EMEA,MidMarket,starter,annual,32,27,532.28,496.86,4.0,30.01,47.8,0.2029,0
2025-02-01,ACC_00264,EMEA,MidMarket,starter,annual,31,14,551.74,183.93,,11.86,59.0,0.0686,0
2025-03-01,ACC_00264,EMEA,MidMarket,starter,annual,32,13,551.6,184.65,2.0,7.82,67.5,0.1483,0
2025-04-01,ACC_00264,EMEA,MidMarket,starter,annual,36,23,572.9,249.75,1.0,8.87,35.3,0.1421,0
2025-05-01,ACC_00264,EMEA,MidMarket,starter,annual,35,21,627.42,260.1,2.0,14.28,11.8,0.2183,0
2025-06-01,ACC_00264,EMEA,MidMarket,starter,annual,33,26,573.16,425.47,2.0,39.93,48.3,0.1938,0
2025-01-01,ACC_00265,EMEA,SMB,enterprise,annual,14,12,2037.18,,2.0,9.46,48.2,0.01,0
2025-02-01,ACC_00265,EMEA,SMB,enterprise,annual,14,10,2372.05,88.62,1.0,24.32,39.5,0.1368,0
2025-03-01,ACC_00265,EMEA,SMB,enterprise,annual,12,12,1629.92,281.91,2.0,5.53,44.5,0.073,0
2025-04-01,ACC_00265,EMEA,SMB,enterprise,annual,11,8,1766.15,,0.0,19.27,,0.01,0
2025-05-01,ACC_00265,EMEA,SMB,enterprise,annual,12,5,1739.99,65.13,1.0,2.02,57.0,0.0429,0
2025-06-01,ACC_00265,EMEA,SMB,enterprise,annual,13,10,2103.21,82.18,0.0,5.55,59.1,0.01,0
2025-01-01,ACC_00266,EMEA,MidMarket,growth,annual,21,12,927.39,137.44,0.0,2.31,,0.0104,0
2025-02-01,ACC_00266,EMEA,MidMarket,growth,annual,18,13,770.38,,0.0,25.2,58.5,0.0561,0
2025-03-01,ACC_00266,EMEA,MidMarket,growth,annual,24,21,933.05,230.23,0.0,5.3,67.8,0.01,0
2025-04-01,ACC_00266,EMEA,MidMarket,growth,annual,25,15,1054.49,145.92,1.0,26.27,36.4,0.0971,0
2025-05-01,ACC_00266,EMEA,MidMarket,growth,annual,24,9,971.66,168.2,0.0,2.6,37.8,0.01,0
2025-06-01,ACC_00266,EMEA,MidMarket,growth,annual,25,18,1176.03,359.11,3.0,10.96,,0.213,0
2025-01-01,ACC_00267,NorthAmerica,MidMarket,growth,annual,20,10,871.57,70.16,2.0,7.87,43.3,0.01,0
2025-02-01,ACC_00267,NorthAmerica,MidMarket,growth,annual,21,11,968.63,259.2,0.0,28.05,37.3,0.0291,0
2025-03-01,ACC_00267,NorthAmerica,MidMarket,growth,annual,19,7,839.97,56.6,2.0,13.99,56.6,0.0774,0
2025-04-01,ACC_00267,NorthAmerica,MidMarket,growth,annual,18,11,771.81,287.16,0.0,20.76,51.1,0.01,0
2025-05-01,ACC_00267,NorthAmerica,MidMarket,growth,annual,20,15,900.99,197.22,2.0,36.91,51.5,0.0718,0
2025-06-01,ACC_00267,NorthAmerica,MidMarket,growth,annual,24,20,1071.53,199.54,0.0,17.32,20.1,0.0544,0
2025-01-01,ACC_00268,EMEA,Enterprise,pro,annual,95,87,8718.72,1593.72,,18.79,,0.1021,0
2025-02-01,ACC_00268,EMEA,Enterprise,pro,annual,96,70,9501.77,,,35.42,41.5,0.1435,0
2025-03-01,ACC_00268,EMEA,Enterprise,pro,annual,94,62,8185.94,1038.56,0.0,18.18,61.7,0.1005,0
2025-04-01,ACC_00268,EMEA,Enterprise,pro,annual,86,47,8224.71,761.67,0.0,9.96,54.4,0.0277,0
2025-05-01,ACC_00268,EMEA,Enterprise,pro,annual,94,55,7102.03,866.7,,11.24,54.2,0.0342,0
2025-06-01,ACC_00268,EMEA,Enterprise,pro,annual,85,34,7214.79,466.52,1.0,47.41,81.8,0.0897,0
2025-01-01,ACC_00269,NorthAmerica,MidMarket,pro,annual,33,23,2526.31,235.64,2.0,15.63,,0.0395,0
2025-02-01,ACC_00269,NorthAmerica,MidMarket,pro,annual,34,20,3227.65,,0.0,11.12,26.8,0.0261,0
2025-03-01,ACC_00269,NorthAmerica,MidMarket,pro,annual,36,25,3067.0,442.58,1.0,3.43,72.5,0.01,0
2025-04-01,ACC_00269,NorthAmerica,MidMarket,pro,annual,32,24,2834.82,138.05,0.0,26.4,99.9,0.01,0
2025-05-01,ACC_00269,NorthAmerica,MidMarket,pro,annual,32,27,2577.48,400.57,1.0,12.01,58.8,0.0378,0
2025-06-01,ACC_00269,NorthAmerica,MidMarket,pro,annual,33,22,2844.57,402.71,1.0,29.37,39.0,0.0574,0
2025-01-01,ACC_00270,APAC,MidMarket,starter,annual,22,12,354.53,162.02,0.0,22.34,70.3,0.1043,0
2025-02-01,ACC_00270,APAC,MidMarket,starter,annual,24,15,430.25,209.25,,13.91,,0.1705,0
2025-03-01,ACC_00270,APAC,MidMarket,starter,annual,25,19,459.16,397.3,2.0,9.29,,0.1644,0
2025-04-01,ACC_00270,APAC,MidMarket,starter,annual,22,15,416.6,314.67,0.0,15.16,48.0,0.1507,0
2025-05-01,ACC_00270,APAC,MidMarket,starter,annual,20,15,402.32,375.94,1.0,5.55,,0.2029,0
2025-06-01,ACC_00270,APAC,MidMarket,starter,annual,18,17,351.3,302.18,1.0,17.42,27.0,0.1458,0
2025-01-01,ACC_00271,EMEA,MidMarket,enterprise,monthly,25,21,3764.89,171.09,0.0,2.94,35.6,0.3104,0
2025-02-01,ACC_00271,EMEA,MidMarket,enterprise,monthly,26,18,3759.91,243.77,2.0,29.45,20.2,0.294,0
2025-03-01,ACC_00271,EMEA,MidMarket,enterprise,monthly,26,18,4232.41,244.75,1.0,6.52,46.8,0.2579,0
2025-04-01,ACC_00271,EMEA,MidMarket,enterprise,monthly,25,7,3225.34,119.07,3.0,25.44,40.2,0.3145,0
2025-05-01,ACC_00271,EMEA,MidMarket,enterprise,monthly,28,14,3426.82,279.01,2.0,10.95,31.8,0.2925,0
2025-06-01,ACC_00271,EMEA,MidMarket,enterprise,monthly,29,21,4154.87,224.01,3.0,5.1,65.1,0.2332,0
2025-01-01,ACC_00272,LATAM,SMB,pro,annual,9,8,813.05,77.73,1.0,7.08,36.0,0.1132,0
2025-02-01,ACC_00272,LATAM,SMB,pro,annual,11,8,851.28,150.77,,12.56,30.8,0.1538,0
2025-03-01,ACC_00272,LATAM,SMB,pro,annual,10,4,827.1,,1.0,10.73,66.7,0.0823,0
2025-04-01,ACC_00272,LATAM,SMB,pro,annual,11,7,899.53,51.36,1.0,16.12,,0.01,0
2025-05-01,ACC_00272,LATAM,SMB,pro,annual,10,4,837.1,37.5,0.0,30.98,63.7,0.0532,0
2025-06-01,ACC_00272,LATAM,SMB,pro,annual,11,8,805.34,,1.0,50.55,74.7,0.0889,0
2025-01-01,ACC_00273,NorthAmerica,SMB,growth,monthly,19,14,857.74,101.42,1.0,6.12,,0.2568,0
2025-02-01,ACC_00273,NorthAmerica,SMB,growth,monthly,14,10,588.57,126.44,1.0,33.61,23.5,0.3406,0
2025-03-01,ACC_00273,NorthAmerica,SMB,growth,monthly,18,16,796.2,245.37,3.0,8.29,-2.4,0.3527,0
2025-04-01,ACC_00273,NorthAmerica,SMB,growth,monthly,16,8,643.98,158.32,1.0,16.12,28.7,0.3199,1
2025-05-01,ACC_00273,NorthAmerica,SMB,growth,monthly,15,14,679.7,192.55,1.0,7.53,16.3,0.2977,0
2025-06-01,ACC_00273,NorthAmerica,SMB,growth,monthly,17,11,693.66,197.79,1.0,10.66,53.3,0.204,0
2025-01-01,ACC_00274,APAC,MidMarket,pro,annual,32,24,2289.76,191.87,0.0,48.99,67.0,0.0803,0
2025-02-01,ACC_00274,APAC,MidMarket,pro,annual,31,14,2793.86,333.38,2.0,5.8,55.4,0.029,0
2025-03-01,ACC_00274,APAC,MidMarket,pro,annual,30,23,2446.45,355.29,0.0,12.81,63.2,0.01,0
2025-04-01,ACC_00274,APAC,MidMarket,pro,annual,32,18,2622.41,242.74,1.0,4.07,54.9,0.0415,0
2025-05-01,ACC_00274,APAC,MidMarket,pro,annual,29,14,2493.23,144.07,1.0,7.33,74.3,0.0355,0
2025-06-01,ACC_00274,APAC,MidMarket,pro,annual,29,23,2483.09,174.51,1.0,9.28,62.0,0.0363,0
2025-01-01,ACC_00275,EMEA,SMB,enterprise,annual,5,5,721.11,88.68,0.0,6.52,25.4,0.086,0
2025-02-01,ACC_00275,EMEA,SMB,enterprise,annual,8,5,1261.5,,1.0,13.06,46.9,0.0495,0
2025-03-01,ACC_00275,EMEA,SMB,enterprise,annual,7,3,902.43,21.49,1.0,7.53,73.2,0.0173,0
2025-04-01,ACC_00275,EMEA,SMB,enterprise,annual,4,3,631.37,,0.0,31.35,,0.0474,0
2025-05-01,ACC_00275,EMEA,SMB,enterprise,annual,4,4,472.08,32.4,1.0,24.61,40.9,0.1577,0
2025-06-01,ACC_00275,EMEA,SMB,enterprise,annual,3,2,411.73,,1.0,7.05,34.8,0.0885,0
2025-01-01,ACC_00276,NorthAmerica,Enterprise,pro,annual,90,55,8234.38,1042.47,0.0,19.97,,0.01,0
2025-02-01,ACC_00276,NorthAmerica,Enterprise,pro,annual,85,58,7452.09,1186.62,2.0,13.19,72.6,0.01,0
2025-03-01,ACC_00276,NorthAmerica,Enterprise,pro,annual,93,55,8570.71,1055.26,0.0,3.56,54.7,0.0273,0
2025-04-01,ACC_00276,NorthAmerica,Enterprise,pro,annual,90,48,7298.7,833.35,0.0,25.67,44.0,0.074,0
2025-05-01,ACC_00276,NorthAmerica,Enterprise,error,annual,81,53,7205.18,558.55,1.0,13.88,,0.0769,0
2025-06-01,ACC_00276,NorthAmerica,Enterprise,pro,annual,86,76,7116.73,1140.98,1.0,18.95,,0.0536,0
2025-01-01,ACC_00277,EMEA,SMB,starter,annual,8,6,148.36,88.37,0.0,26.37,43.2,0.2147,1
2025-02-01,ACC_00277,EMEA,SMB,starter,annual,10,5,180.62,102.96,1.0,6.6,59.3,0.1451,0
2025-03-01,ACC_00277,EMEA,SMB,starter,annual,6,2,111.46,35.27,1.0,3.72,41.0,0.1443,0
2025-04-01,ACC_00277,EMEA,SMB,starter,annual,6,5,128.58,49.48,3.0,7.86,38.9,0.093,0
2025-05-01,ACC_00277,EMEA,SMB,starter,annual,6,6,99.65,47.09,0.0,1.53,,0.1028,0
2025-06-01,ACC_00277,EMEA,SMB,starter,annual,8,3,143.3,51.77,2.0,38.65,20.2,0.2669,1
2025-01-01,ACC_00278,APAC,SMB,growth,annual,5,3,196.12,21.94,2.0,16.58,,0.0889,0
2025-02-01,ACC_00278,APAC,SMB,growth,annual,5,5,231.42,,2.0,9.98,52.3,0.01,0
2025-03-01,ACC_00278,APAC,SMB,growth,annual,2,1,82.89,11.45,1.0,39.49,,0.0566,0
2025-04-01,ACC_00278,APAC,SMB,growth,annual,6,5,232.17,87.43,3.0,13.05,71.6,0.01,0
2025-05-01,ACC_00278,unknown,SMB,growth,annual,6,4,216.18,83.72,1.0,71.66,3.9,0.1907,0
2025-06-01,ACC_00278,APAC,SMB,growth,annual,1,1,39.73,0.0,0.0,2.26,31.0,0.0389,0
2025-01-01,ACC_00279,unknown,SMB,pro,annual,11,6,986.92,90.16,1.0,25.97,59.0,0.0108,0
2025-02-01,ACC_00279,NorthAmerica,SMB,pro,annual,7,5,630.0,17.86,2.0,30.51,59.4,0.0875,0
2025-03-01,ACC_00279,NorthAmerica,SMB,pro,annual,5,4,414.31,,0.0,24.24,28.6,0.0625,0
2025-04-01,ACC_00279,NorthAmerica,SMB,pro,annual,6,4,537.12,89.57,3.0,6.09,60.0,0.081,0
2025-05-01,ACC_00279,NorthAmerica,SMB,pro,annual,10,9,890.05,174.09,2.0,11.21,41.6,0.0816,1
2025-06-01,ACC_00279,NorthAmerica,SMB,pro,annual,7,5,660.13,120.94,0.0,4.49,72.7,0.01,0
2025-01-01,ACC_00280,APAC,SMB,pro,annual,6,6,451.01,79.19,1.0,8.71,38.4,0.0611,0
2025-02-01,ACC_00280,APAC,SMB,pro,annual,6,4,478.39,92.58,2.0,5.37,72.0,0.0391,0
2025-03-01,ACC_00280,APAC,SMB,pro,annual,8,5,701.97,42.69,0.0,22.87,45.4,0.0331,0
2025-04-01,ACC_00280,APAC,SMB,pro,annual,9,8,915.54,113.49,1.0,41.1,27.1,0.2021,0
2025-05-01,ACC_00280,APAC,SMB,pro,annual,5,4,403.28,42.28,0.0,18.4,43.8,0.0652,0
2025-06-01,ACC_00280,APAC,SMB,pro,annual,9,6,832.54,110.66,1.0,4.74,51.3,0.0761,0
2025-01-01,ACC_00281,EMEA,SMB,starter,annual,6,2,106.84,48.19,1.0,13.3,,0.0871,1
2025-02-01,ACC_00281,EMEA,SMB,starter,annual,7,5,113.44,47.98,2.0,16.16,57.0,0.1827,0
