event_id,event_timestamp,site_id,line_id,machine_id,machine_type,operating_mode,load_pct,ambient_temp_c,spindle_temp_c,vibration_mm_s,pressure_bar,power_kw,throughput_units,defects_per_hour,downtime_minutes,maintenance_flag,quality_grade
EVT_MCH_010_2025040407,2025-04-04 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,61.72,26.44,59.62,2.738,5.779,46.553,108.21,0,11.01,0,A
EVT_MCH_010_2025040408,2025-04-04 08:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,50.74,27.04,55.27,2.154,4.888,40.248,18.37,1,10.15,0,B
EVT_MCH_010_2025040409,2025-04-04 09:00:00,Site_A,L4,MCH_010,Lathe,AUTO,92.68,25.31,75.62,3.337,6.49,62.405,142.4,1,15.55,0,B
EVT_MCH_010_2025040410,2025-04-04 10:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.81,22.1,61.69,3.341,6.603,52.463,106.09,1,17.74,0,B
EVT_MCH_010_2025040411,2025-04-04 11:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,58.18,20.97,54.4,2.675,6.161,43.888,62.06,2,9.2,0,B
EVT_MCH_010_2025040412,2025-04-04 12:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,47.98,15.2,32.94,2.871,6.383,38.139,37.43,0,10.43,0,A
EVT_MCH_010_2025040413,2025-04-04 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,81.86,19.13,60.24,,7.308,60.988,128.55,0,9.35,0,A
EVT_MCH_010_2025040414,2025-04-04 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,89.64,13.63,57.87,3.676,5.272,56.228,133.85,0,19.11,1,A
EVT_MCH_010_2025040415,2025-04-04 15:00:00,Site_A,L4,MCH_010,Lathe,AUTO,73.41,12.63,50.39,2.958,6.422,52.212,122.28,1,8.43,0,B
EVT_MCH_010_2025040416,2025-04-04 16:00:00,Site_A,L4,MCH_010,Lathe,AUTO,76.33,12.52,49.58,,6.015,56.63,127.08,0,10.7,0,A
EVT_MCH_010_2025040417,2025-04-04 17:00:00,Site_A,L4,MCH_010,Lathe,AUTO,92.83,12.44,59.41,3.05,6.71,62.965,140.23,3,14.97,0,C
EVT_MCH_010_2025040418,2025-04-04 18:00:00,Site_A,L4,MCH_010,Lathe,AUTO,55.35,14.22,41.82,2.126,6.498,48.847,82.72,0,1.83,0,error
EVT_MCH_010_2025040419,2025-04-04 19:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,64.7,14.57,42.75,2.79,5.417,51.411,58.61,2,20.51,1,B
EVT_MCH_010_2025040420,2025-04-04 20:00:00,Site_A,L4,MCH_010,Lathe,AUTO,72.13,14.93,58.86,2.509,7.395,54.075,113.7,1,10.6,0,B
EVT_MCH_010_2025040421,2025-04-04 21:00:00,Site_A,L4,MCH_010,Lathe,AUTO,66.11,13.29,44.85,2.399,6.709,47.75,95.65,2,6.58,0,B
EVT_MCH_010_2025040422,2025-04-04 22:00:00,Site_A,L4,MCH_010,Lathe,AUTO,63.06,12.2,42.11,2.514,6.182,44.368,99.41,2,7.54,0,B
EVT_MCH_010_2025040423,2025-04-04 23:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,31.2,15.14,30.55,2.015,6.366,,6.23,1,7.61,0,B
EVT_MCH_010_2025040500,2025-04-05 00:00:00,Site_A,L4,MCH_010,Lathe,AUTO,51.74,18.44,38.79,2.242,5.696,32.175,83.95,1,2.4,0,B
EVT_MCH_010_2025040501,2025-04-05 01:00:00,Site_A,L4,MCH_010,Lathe,AUTO,49.67,22.94,47.97,2.308,6.014,38.114,71.04,1,2.93,0,B
EVT_MCH_010_2025040502,2025-04-05 02:00:00,Site_A,L4,MCH_010,Lathe,AUTO,49.73,19.35,45.21,1.695,6.012,35.582,61.96,2,6.71,0,B
EVT_MCH_010_2025040503,2025-04-05 03:00:00,Site_A,L4,MCH_010,Lathe,AUTO,68.84,24.7,55.04,2.696,6.249,49.977,89.27,0,7.21,0,A
EVT_MCH_010_2025040504,2025-04-05 04:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,30.44,25.54,31.73,1.32,5.96,30.454,64.37,1,6.21,0,B
EVT_MCH_010_2025040505,2025-04-05 05:00:00,Site_A,L4,MCH_010,Lathe,AUTO,65.39,24.99,54.81,2.623,6.522,50.357,80.82,0,10.46,0,A
EVT_MCH_010_2025040506,2025-04-05 06:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,39.0,26.09,45.62,1.973,6.171,36.145,47.97,1,5.73,0,B
EVT_MCH_010_2025040507,2025-04-05 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,61.81,25.79,58.76,2.747,5.717,49.532,93.54,0,14.89,0,A
EVT_MCH_010_2025040508,2025-04-05 08:00:00,Site_A,L4,MCH_010,Lathe,AUTO,67.52,21.76,59.17,2.514,6.158,46.772,86.81,0,2.95,0,A
EVT_MCH_010_2025040509,2025-04-05 09:00:00,Site_A,L4,MCH_010,Lathe,AUTO,48.74,22.94,44.25,1.815,6.299,45.858,58.95,0,6.31,0,A
EVT_MCH_010_2025040510,2025-04-05 10:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,38.7,23.76,42.37,1.926,5.406,35.494,14.67,0,13.76,0,A
EVT_MCH_010_2025040511,2025-04-05 11:00:00,Site_A,L4,MCH_010,Lathe,AUTO,53.23,22.81,48.37,2.253,6.95,43.268,85.27,0,2.4,0,A
EVT_MCH_010_2025040512,2025-04-05 12:00:00,Site_A,L4,MCH_010,Lathe,AUTO,51.62,17.57,43.28,2.249,6.573,44.922,75.86,0,2.48,0,A
EVT_MCH_010_2025040513,2025-04-05 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,39.74,17.81,31.24,1.859,5.039,36.022,62.95,0,1.46,0,A
EVT_MCH_010_2025040514,2025-04-05 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.2,13.83,50.92,2.696,6.226,56.725,110.12,0,6.21,0,A
EVT_MCH_010_2025040515,2025-04-05 15:00:00,Site_A,L4,MCH_010,Lathe,AUTO,68.25,15.9,47.59,2.654,5.667,50.382,,1,4.96,0,B
EVT_MCH_010_2025040516,2025-04-05 16:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,51.42,13.07,40.43,2.639,6.545,41.821,65.48,0,5.21,0,A
EVT_MCH_010_2025040517,2025-04-05 17:00:00,Site_A,L4,MCH_010,Lathe,AUTO,48.39,11.89,33.17,2.209,4.819,40.457,79.45,0,6.23,0,A
EVT_MCH_010_2025040518,2025-04-05 18:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,22.98,15.33,23.44,1.204,5.984,25.671,36.02,1,3.82,0,B
EVT_MCH_010_2025040519,2025-04-05 19:00:00,Site_A,L4,MCH_010,Lathe,AUTO,49.17,13.7,40.31,2.233,5.141,42.133,67.37,1,4.37,0,B
EVT_MCH_010_2025040520,2025-04-05 20:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,34.81,13.7,31.47,2.019,4.774,30.728,47.06,2,3.21,0,B
EVT_MCH_010_2025040521,2025-04-05 21:00:00,Site_A,L4,MCH_010,Lathe,AUTO,44.7,12.21,29.8,1.662,4.862,37.157,49.67,0,1.06,0,A
EVT_MCH_010_2025040522,2025-04-05 22:00:00,Site_A,L4,MCH_010,Lathe,AUTO,40.89,14.79,27.81,2.333,6.363,35.538,,0,4.99,0,A
EVT_MCH_010_2025040523,2025-04-05 23:00:00,Site_A,L4,MCH_010,Lathe,AUTO,46.44,17.56,42.3,2.234,5.287,41.672,57.43,1,5.48,0,B
EVT_MCH_010_2025040600,2025-04-06 00:00:00,Site_A,L4,MCH_010,Lathe,AUTO,51.44,18.68,39.86,2.177,5.187,36.384,73.65,3,7.79,0,C
EVT_MCH_010_2025040601,2025-04-06 01:00:00,Site_A,L4,MCH_010,Lathe,AUTO,43.73,18.98,45.93,1.931,5.57,37.181,52.77,0,1.58,0,A
EVT_MCH_010_2025040602,2025-04-06 02:00:00,Site_A,L4,MCH_010,Lathe,AUTO,43.57,20.07,46.34,1.954,6.908,37.353,54.58,0,0.69,0,A
EVT_MCH_010_2025040603,2025-04-06 03:00:00,Site_A,L4,MCH_010,Lathe,AUTO,58.76,22.85,53.67,2.568,5.768,51.786,86.32,0,3.28,0,A
EVT_MCH_010_2025040604,2025-04-06 04:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,34.93,26.53,40.92,1.717,5.611,33.255,45.07,0,2.48,0,A
EVT_MCH_010_2025040605,2025-04-06 05:00:00,Site_A,L4,MCH_010,Lathe,AUTO,30.37,20.72,33.26,1.584,5.761,27.721,51.53,0,10.18,0,A
EVT_MCH_010_2025040606,2025-04-06 06:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,42.68,27.58,46.15,1.837,6.389,,39.15,0,4.79,0,A
EVT_MCH_010_2025040607,2025-04-06 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,38.18,19.03,35.67,1.802,6.394,36.533,45.34,1,4.97,0,B
EVT_MCH_010_2025040608,2025-04-06 08:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,34.12,26.35,39.61,1.185,5.253,30.556,38.27,0,3.33,0,A
EVT_MCH_010_2025040609,2025-04-06 09:00:00,Site_A,L4,MCH_010,Lathe,AUTO,52.44,21.39,45.91,2.077,6.04,45.246,86.95,0,7.7,0,A
EVT_MCH_010_2025040610,2025-04-06 10:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,43.16,22.97,43.14,1.984,5.839,34.255,59.33,1,2.8,0,B
EVT_MCH_010_2025040611,2025-04-06 11:00:00,Site_A,L4,MCH_010,Lathe,AUTO,50.58,19.98,47.24,2.151,5.3,42.959,47.06,0,10.94,0,A
EVT_MCH_010_2025040612,2025-04-06 12:00:00,Site_A,L4,MCH_010,Lathe,AUTO,64.07,16.39,52.44,2.493,6.541,52.486,104.14,1,3.61,0,B
EVT_MCH_010_2025040613,2025-04-06 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,51.28,18.34,48.39,2.245,5.109,37.459,53.45,0,9.51,0,A
EVT_MCH_010_2025040614,2025-04-06 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,59.61,12.71,46.98,,5.603,49.761,82.22,0,5.64,0,A
EVT_MCH_010_2025040615,2025-04-06 15:00:00,Site_A,L4,MCH_010,Lathe,AUTO,31.84,15.41,32.4,1.965,6.112,26.626,62.7,1,9.69,0,B
EVT_MCH_010_2025040616,2025-04-06 16:00:00,Site_A,L4,MCH_010,Lathe,AUTO,50.86,13.12,40.96,2.171,5.562,36.669,83.29,0,3.44,0,A
EVT_MCH_010_2025040617,2025-04-06 17:00:00,Site_A,L4,MCH_010,Lathe,AUTO,45.23,15.43,31.25,2.128,6.573,31.816,63.77,1,4.69,0,B
EVT_MCH_010_2025040618,2025-04-06 18:00:00,Site_A,L4,MCH_010,Lathe,AUTO,51.19,12.57,40.02,2.212,5.882,37.198,,2,2.93,0,B
EVT_MCH_010_2025040619,2025-04-06 19:00:00,Site_A,L4,MCH_010,Lathe,AUTO,33.83,12.8,29.48,1.294,6.241,26.666,31.12,0,8.23,0,A
EVT_MCH_010_2025040620,2025-04-06 20:00:00,Site_A,L4,MCH_010,Lathe,AUTO,56.32,14.07,37.13,2.348,5.74,44.349,90.72,0,1.93,0,A
EVT_MCH_010_2025040621,2025-04-06 21:00:00,Site_A,L4,MCH_010,Lathe,AUTO,47.42,15.02,43.22,2.191,5.364,34.32,63.9,0,0.53,0,A
EVT_MCH_010_2025040622,2025-04-06 22:00:00,Site_A,L4,MCH_010,Lathe,AUTO,59.28,16.17,45.22,2.434,5.736,42.653,82.81,0,6.12,0,A
EVT_MCH_010_2025040623,2025-04-06 23:00:00,Site_A,L4,MCH_010,Lathe,AUTO,37.36,16.36,40.38,1.748,6.884,34.769,79.21,1,5.65,0,B
EVT_MCH_010_2025040700,2025-04-07 00:00:00,Site_A,L4,MCH_010,Lathe,AUTO,79.33,20.26,56.77,2.941,5.881,49.241,115.47,0,9.57,0,A
EVT_MCH_010_2025040701,2025-04-07 01:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,55.28,18.13,45.42,2.23,6.083,44.273,59.56,1,4.65,0,B
EVT_MCH_010_2025040702,2025-04-07 02:00:00,Site_A,L4,MCH_010,Lathe,AUTO,72.51,22.47,59.97,2.981,6.635,54.425,115.05,2,19.99,1,B
EVT_MCH_010_2025040703,2025-04-07 03:00:00,Site_A,L4,MCH_010,Lathe,AUTO,78.76,22.58,65.75,3.102,6.49,51.329,115.09,2,12.63,0,B
EVT_MCH_010_2025040704,2025-04-07 04:00:00,Site_A,L4,MCH_010,Lathe,AUTO,85.41,25.12,66.16,3.202,6.001,58.466,119.09,0,14.66,0,A
EVT_MCH_010_2025040705,2025-04-07 05:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.52,25.54,72.41,2.714,6.115,50.508,95.79,1,8.44,0,B
EVT_MCH_010_2025040706,2025-04-07 06:00:00,Site_A,L4,MCH_010,Lathe,AUTO,76.35,24.42,67.04,2.839,5.824,56.168,117.22,0,9.56,0,A
EVT_MCH_010_2025040707,2025-04-07 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,76.04,26.14,59.82,,5.969,51.184,96.06,2,7.25,0,B
EVT_MCH_010_2025040708,2025-04-07 08:00:00,Site_A,L4,MCH_010,Lathe,AUTO,83.01,25.91,68.28,3.296,7.063,55.924,114.45,2,12.68,0,B
EVT_MCH_010_2025040709,2025-04-07 09:00:00,Site_A,L4,MCH_010,Lathe,AUTO,65.52,24.19,61.54,2.36,6.171,51.403,74.09,1,1.83,0,B
EVT_MCH_010_2025040710,2025-04-07 10:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.46,21.37,53.79,2.372,6.881,49.553,122.14,0,12.97,0,A
EVT_MCH_010_2025040711,2025-04-07 11:00:00,Site_A,L4,MCH_010,Lathe,AUTO,67.27,19.5,56.3,2.893,6.112,44.708,125.62,1,8.17,0,B
EVT_MCH_010_2025040712,2025-04-07 12:00:00,Site_A,L4,MCH_010,Lathe,AUTO,57.77,16.07,38.3,2.43,6.65,47.452,66.27,1,2.15,0,B
EVT_MCH_010_2025040713,2025-04-07 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.4,17.58,58.27,3.017,7.161,53.855,106.41,0,16.94,0,A
EVT_MCH_010_2025040714,2025-04-07 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,66.66,15.55,47.73,3.113,5.964,47.72,96.62,2,18.54,1,B
EVT_MCH_010_2025040715,2025-04-07 15:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,61.64,13.63,40.62,2.625,6.309,45.152,34.38,1,7.03,0,B
EVT_MCH_010_2025040716,2025-04-07 16:00:00,Site_A,L4,MCH_010,Lathe,AUTO,61.8,16.82,52.66,2.692,5.878,42.452,83.01,0,7.39,0,A
EVT_MCH_010_2025040717,2025-04-07 17:00:00,Site_A,L4,MCH_010,Lathe,AUTO,79.94,14.38,61.06,2.946,6.377,51.18,124.1,1,12.2,0,B
EVT_MCH_010_2025040718,2025-04-07 18:00:00,Site_A,L4,MCH_010,Lathe,AUTO,79.57,17.13,64.74,2.872,5.319,54.806,112.04,0,8.52,0,A
EVT_MCH_010_2025040719,2025-04-07 19:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,48.69,10.6,30.27,2.045,6.005,35.335,33.14,1,1.22,0,B
EVT_MCH_010_2025040720,2025-04-07 20:00:00,Site_A,L4,MCH_010,Lathe,AUTO,81.04,12.09,48.89,3.199,6.638,56.874,108.75,0,13.2,0,A
EVT_MCH_010_2025040721,2025-04-07 21:00:00,Site_A,L4,MCH_010,Lathe,AUTO,79.03,15.16,60.13,3.233,5.495,,112.79,0,12.12,0,A
EVT_MCH_010_2025040722,2025-04-07 22:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,13.97,17.14,21.99,1.546,4.793,25.83,24.55,0,0.41,0,A
EVT_MCH_010_2025040723,2025-04-07 23:00:00,Site_A,L4,MCH_010,Lathe,unknown,85.58,14.73,64.64,3.377,5.766,57.886,119.25,0,11.93,0,A
EVT_MCH_010_2025040800,2025-04-08 00:00:00,Site_A,L4,MCH_010,Lathe,AUTO,67.11,15.16,45.94,2.984,6.246,,88.12,0,10.29,0,A
EVT_MCH_010_2025040801,2025-04-08 01:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,13.87,20.0,31.19,1.259,5.226,23.682,10.26,1,11.28,0,B
EVT_MCH_010_2025040802,2025-04-08 02:00:00,Site_A,L4,MCH_010,Lathe,AUTO,65.86,22.76,56.94,2.544,5.633,50.286,92.37,2,7.43,0,B
EVT_MCH_010_2025040803,2025-04-08 03:00:00,Site_A,L4,MCH_010,Lathe,AUTO,53.54,21.21,52.84,2.049,6.901,36.172,81.45,0,3.36,0,A
EVT_MCH_010_2025040804,2025-04-08 04:00:00,Site_A,L4,MCH_010,Lathe,AUTO,78.81,24.62,70.81,2.893,6.075,59.252,99.85,1,7.39,0,B
EVT_MCH_010_2025040805,2025-04-08 05:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.35,24.71,64.94,,6.633,53.998,110.28,3,12.25,0,C
EVT_MCH_010_2025040806,2025-04-08 06:00:00,Site_A,L4,MCH_010,Lathe,AUTO,88.42,24.47,73.99,3.138,6.211,55.707,108.85,0,13.91,0,A
EVT_MCH_010_2025040807,2025-04-08 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,77.85,26.1,62.62,3.123,4.955,59.693,116.34,0,10.88,0,A
EVT_MCH_010_2025040808,2025-04-08 08:00:00,Site_A,L4,MCH_010,Lathe,AUTO,69.84,27.37,61.93,,6.707,55.181,114.1,1,15.08,0,B
EVT_MCH_010_2025040809,2025-04-08 09:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,46.17,23.87,46.06,1.944,6.109,34.065,51.57,1,4.7,0,B
EVT_MCH_010_2025040810,2025-04-08 10:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,59.54,21.33,49.84,2.537,6.443,45.738,59.97,0,5.32,0,A
EVT_MCH_010_2025040811,2025-04-08 11:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,34.19,18.09,34.92,2.361,5.4,32.049,18.15,1,4.36,0,B
EVT_MCH_010_2025040812,2025-04-08 12:00:00,Site_A,L4,MCH_010,Lathe,AUTO,63.07,18.49,47.76,2.571,6.583,53.999,88.56,0,4.36,0,A
EVT_MCH_010_2025040813,2025-04-08 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,79.78,19.94,63.03,2.99,6.456,55.119,125.44,2,10.73,0,B
EVT_MCH_010_2025040814,2025-04-08 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,77.3,13.33,50.0,2.882,6.14,46.457,74.7,1,10.88,0,B
EVT_MCH_010_2025040815,2025-04-08 15:00:00,Site_A,L4,MCH_010,Lathe,AUTO,83.12,16.82,60.24,3.289,5.919,54.702,122.17,2,13.27,0,B
EVT_MCH_010_2025040816,2025-04-08 16:00:00,Site_A,L4,MCH_010,Lathe,AUTO,91.68,14.8,61.13,3.768,6.558,59.273,121.37,1,17.26,0,B
EVT_MCH_010_2025040817,2025-04-08 17:00:00,Site_A,L4,MCH_010,Lathe,AUTO,68.21,15.93,48.73,2.664,6.219,42.486,94.48,0,12.79,0,A
EVT_MCH_010_2025040818,2025-04-08 18:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,14.44,13.65,19.48,1.718,5.273,23.28,18.89,0,9.34,0,A
EVT_MCH_010_2025040819,2025-04-08 19:00:00,Site_A,L4,MCH_010,Lathe,AUTO,83.03,8.95,55.73,2.804,6.549,56.67,111.64,1,6.75,0,B
EVT_MCH_010_2025040820,2025-04-08 20:00:00,Site_A,L4,MCH_010,Lathe,AUTO,68.98,14.83,46.47,2.848,5.406,53.022,60.38,1,8.7,0,B
EVT_MCH_010_2025040821,2025-04-08 21:00:00,Site_A,L4,MCH_010,Lathe,AUTO,77.06,16.84,58.94,3.067,6.67,59.6,99.18,1,11.47,0,B
EVT_MCH_010_2025040822,2025-04-08 22:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,63.36,17.75,52.85,2.487,5.688,46.849,69.46,0,3.12,0,A
EVT_MCH_010_2025040823,2025-04-08 23:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,38.67,18.17,42.35,2.483,6.067,30.929,36.95,1,4.02,0,B
EVT_MCH_010_2025040900,2025-04-09 00:00:00,Site_A,L4,MCH_010,Lathe,AUTO,70.49,17.65,54.89,3.072,6.378,49.122,111.36,0,20.0,1,A
EVT_MCH_010_2025040901,2025-04-09 01:00:00,Site_A,L4,MCH_010,Lathe,AUTO,72.98,21.86,59.77,2.68,6.156,53.072,109.04,0,9.9,0,A
EVT_MCH_010_2025040902,2025-04-09 02:00:00,Site_A,L4,MCH_010,Lathe,AUTO,69.18,19.47,54.7,2.825,6.853,49.473,116.81,0,10.53,0,A
EVT_MCH_010_2025040903,2025-04-09 03:00:00,Site_A,L4,MCH_010,Lathe,AUTO,58.23,23.94,53.5,3.095,5.956,47.866,70.93,0,12.8,0,A
EVT_MCH_010_2025040904,2025-04-09 04:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,29.54,23.54,37.27,2.438,5.217,31.379,32.56,2,3.2,0,B
EVT_MCH_010_2025040905,2025-04-09 05:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,6.46,22.64,20.59,,5.581,18.115,17.03,0,0.04,0,A
EVT_MCH_010_2025040906,2025-04-09 06:00:00,Site_A,L4,MCH_010,Lathe,AUTO,72.68,24.47,57.35,3.107,6.44,51.438,120.98,0,11.19,0,A
EVT_MCH_010_2025040907,2025-04-09 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,70.78,25.06,63.11,3.186,5.602,51.928,96.86,3,15.02,0,C
EVT_MCH_010_2025040908,2025-04-09 08:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,62.06,25.24,58.25,,7.011,49.073,76.13,0,4.63,0,A
EVT_MCH_010_2025040909,2025-04-09 09:00:00,Site_A,L4,MCH_010,Lathe,AUTO,69.8,24.96,64.73,2.862,5.65,54.593,108.34,2,13.24,0,B
EVT_MCH_010_2025040910,2025-04-09 10:00:00,Site_A,L4,MCH_010,Lathe,AUTO,77.53,19.51,56.47,3.124,6.356,50.838,103.99,1,10.15,0,B
EVT_MCH_010_2025040911,2025-04-09 11:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,18.33,16.35,25.85,1.842,5.446,30.143,18.72,1,18.99,1,B
EVT_MCH_010_2025040912,2025-04-09 12:00:00,Site_A,L4,MCH_010,Lathe,AUTO,74.6,19.17,55.97,3.102,5.546,52.746,108.43,3,11.45,0,C
EVT_MCH_010_2025040913,2025-04-09 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,77.48,16.3,56.99,2.918,6.819,57.207,118.05,0,6.65,0,A
EVT_MCH_010_2025040914,2025-04-09 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,75.54,13.67,50.99,2.876,6.656,50.71,83.87,1,15.69,0,B
EVT_MCH_010_2025040915,2025-04-09 15:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,58.21,18.8,46.2,2.271,6.425,42.095,62.19,3,6.52,0,C
EVT_MCH_010_2025040916,2025-04-09 16:00:00,Site_A,L4,MCH_010,Lathe,AUTO,82.14,16.29,58.22,3.17,7.222,50.07,113.36,0,12.53,0,A
EVT_MCH_010_2025040917,2025-04-09 17:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,15.66,10.88,21.86,1.392,6.037,23.21,20.38,1,2.84,0,B
EVT_MCH_010_2025040918,2025-04-09 18:00:00,Site_A,L4,MCH_010,Lathe,AUTO,83.09,14.94,67.07,3.299,6.933,56.747,125.8,0,12.37,0,A
EVT_MCH_010_2025040919,2025-04-09 19:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,62.12,16.43,49.79,3.0,4.899,47.613,89.55,3,14.7,0,C
EVT_MCH_010_2025040920,2025-04-09 20:00:00,Site_A,L4,MCH_010,Lathe,AUTO,70.47,13.9,48.45,2.815,6.666,43.45,100.76,1,7.02,0,B
EVT_MCH_010_2025040921,2025-04-09 21:00:00,Site_A,L4,MCH_010,Lathe,AUTO,70.19,14.22,54.07,2.924,5.969,42.414,107.21,0,11.09,0,A
EVT_MCH_010_2025040922,2025-04-09 22:00:00,Site_A,L4,MCH_010,Lathe,AUTO,79.49,12.3,57.43,3.166,6.385,,115.8,1,10.92,0,B
EVT_MCH_010_2025040923,2025-04-09 23:00:00,Site_A,L4,MCH_010,Lathe,AUTO,75.76,18.9,57.07,3.209,6.978,50.511,122.55,0,11.14,0,A
EVT_MCH_010_2025041000,2025-04-10 00:00:00,Site_A,L4,MCH_010,Lathe,AUTO,73.95,19.09,55.13,2.758,5.643,51.025,118.66,0,14.4,0,A
EVT_MCH_010_2025041001,2025-04-10 01:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,59.89,21.36,50.44,2.757,5.63,41.292,55.12,0,15.33,0,A
EVT_MCH_010_2025041002,2025-04-10 02:00:00,Site_A,L4,MCH_010,Lathe,AUTO,72.86,23.41,67.42,2.626,7.278,54.735,96.69,0,19.45,1,A
EVT_MCH_010_2025041003,2025-04-10 03:00:00,Site_A,L4,MCH_010,Lathe,MANUAL,58.08,22.58,54.75,2.459,6.217,45.76,56.92,1,3.08,0,B
EVT_MCH_010_2025041004,2025-04-10 04:00:00,Site_A,L4,MCH_010,Lathe,AUTO,75.85,23.88,59.9,2.832,7.198,51.93,107.64,0,8.19,0,A
EVT_MCH_010_2025041005,2025-04-10 05:00:00,Site_A,L4,MCH_010,Lathe,CALIBRATION,21.27,22.53,34.48,1.539,4.464,28.09,22.91,0,7.28,0,A
EVT_MCH_010_2025041006,2025-04-10 06:00:00,Site_A,L4,MCH_010,Lathe,AUTO,71.45,22.86,58.21,3.195,6.348,,90.55,0,11.18,0,A
EVT_MCH_010_2025041007,2025-04-10 07:00:00,Site_A,L4,MCH_010,Lathe,AUTO,63.18,24.4,57.54,2.554,6.526,49.91,90.22,0,5.03,0,A
EVT_MCH_010_2025041008,2025-04-10 08:00:00,Site_A,L4,MCH_010,Lathe,AUTO,72.31,26.98,67.52,2.815,5.105,51.418,94.69,0,7.66,0,A
EVT_MCH_010_2025041009,2025-04-10 09:00:00,Site_A,L4,MCH_010,Lathe,AUTO,82.74,23.49,66.87,3.672,6.58,53.385,116.62,0,19.73,1,A
EVT_MCH_010_2025041010,2025-04-10 10:00:00,Site_A,L4,MCH_010,Lathe,AUTO,66.42,20.19,56.44,2.667,6.716,53.103,75.99,1,8.92,0,B
EVT_MCH_010_2025041011,2025-04-10 11:00:00,Site_A,L4,MCH_010,Lathe,AUTO,61.51,18.02,46.42,2.59,6.381,45.105,93.5,0,9.56,0,A
EVT_MCH_010_2025041012,2025-04-10 12:00:00,Site_A,L4,MCH_010,Lathe,AUTO,58.34,21.14,49.92,2.85,6.435,41.16,91.06,0,8.14,0,A
EVT_MCH_010_2025041013,2025-04-10 13:00:00,Site_A,L4,MCH_010,Lathe,AUTO,58.36,16.81,46.83,2.838,5.836,46.706,102.38,0,6.13,0,A
EVT_MCH_010_2025041014,2025-04-10 14:00:00,Site_A,L4,MCH_010,Lathe,AUTO,59.3,18.77,53.58,2.644,5.756,37.229,81.66,0,7.19,0,A
EVT_MCH_010_2025041015,2025-04-10 15:00:00,Site_A,L4,MCH_010,Lathe,AUTO,78.85,17.4,62.94,2.855,5.896,48.605,113.89,0,5.96,0,A
EVT_MCH_010_2025041016,2025-04-10 16:00:00,Site_A,L4,MCH_010,Lathe,AUTO,59.99,14.07,46.02,2.539,7.68,40.62,80.95,3,12.16,0,C
